bodyid,pre,post,status,statusLabel,cropped,name,type,cellBodyFiber,voxels,soma,total.outputs,total.inputs,axon.outputs,dend.outputs,axon.inputs,dend.inputs,total.outputs.density,total.inputs.density,axon.outputs.density,dend.outputs.density,axon.inputs.density,dend.inputs.density,total.length,axon.length,dend.length,pd.length,segregation_index,overlap_locality
5813077616,223,612,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,291966322,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,961.9757029,359.3249265,308.6517062,241.0764508,0.025996196,NA
612668833,235,544,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL02,286247198,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1045.500339,429.6963276,324.187657,225.2440809,0.059931765,NA
519218919,211,571,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,294062043,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,947.6153257,371.515299,268.2937679,232.3846956,0.044421351,NA
909368173,189,593,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,272538362,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,902.43599,167.1805892,496.4685808,181.1916962,0.018275057,NA
878333234,176,445,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL04,229214727,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,770.5979421,133.8268308,378.3962935,204.7858456,0.007120247,NA
5812983038,216,550,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL03,298806139,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,934.4684191,348.182526,339.0202531,185.2581606,0.052947996,NA
1170606692,223,542,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,287083882,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,998.7776452,478.0194149,279.1021819,209.9375897,0.051778023,NA
846952683,160,438,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL04,231654022,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,789.5918953,311.2293905,242.783695,181.8227495,0.025698942,NA
909730907,241,698,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL01,308412216,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1025.009243,405.2374682,324.6831123,215.1983358,0.077047177,NA
815922095,225,571,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,291625991,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,957.0873283,426.9286294,276.3907145,193.3053266,0.050095286,NA
394077610,173,451,Traced,Roughly traced,FALSE,KCab-a,KCab-sc,PDL03,126849846,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,654.6541212,234.9661029,212.7575384,189.665003,0.012935615,NA
910386568,155,380,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL04,229079337,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,723.3777917,219.0030048,211.4173856,238.215084,0.004468051,NA
766820559,184,509,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL01,269951796,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,879.9079072,344.9610919,264.9812225,190.2256302,0.05040056,NA
5812981654,158,447,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL02,223175085,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,768.5583503,122.4357139,382.4027396,200.6558973,0.022624532,NA
848321392,168,441,Traced,Roughly traced,FALSE,KCab-a,KCab-sc,PDL01,239767472,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,808.4912595,287.8963246,210.9819079,243.2983336,0.012139431,NA
785573850,225,517,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,299840338,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,919.7206106,396.0448982,240.142363,206.2232115,0.037350941,NA
5812981673,236,594,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,319047917,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1058.222294,419.5009344,342.1199823,225.1422745,0.069179673,NA
860266014,172,454,Traced,Roughly traced,FALSE,KCab-a,KCab-sc,PDL01,264854401,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,795.9455685,308.1978996,229.3774681,175.6023869,0.037520809,NA
705774051,235,583,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL03,304224598,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,998.7162977,364.1522403,330.3611894,254.8989412,0.049908702,NA
5813113782,203,495,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,266054521,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,856.9246486,129.2793159,421.6626324,90.00549544,0.001157859,NA
5812983309,145,408,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL04,228585460,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,745.6309831,136.727922,341.0759785,197.8875736,0.007374194,NA
364070517,214,551,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL02,268948942,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,922.9205897,361.8825382,275.6715122,228.7131738,0.043680753,NA
860266346,143,418,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL01,240725903,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,705.3850672,295.4647533,175.5987237,175.2363056,0.030691963,NA
697853509,45,176,Traced,Roughly traced,FALSE,PDL22e_pct(PDL22)_R,PDL22e_pct,SFS2,275702031,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,951.5630577,207.9412635,503.330811,153.3460213,0.596106341,0.000367527
5813065443,218,592,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL02,278141389,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,985.3458253,391.988621,318.2134474,211.8200087,0.051754159,NA
909730911,195,528,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL01,261660193,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,876.2616157,327.1114255,292.4649403,200.5455498,0.031499511,NA
426139965,242,643,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL03,331209131,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1041.81874,421.2718431,297.983419,255.2318153,0.062014163,NA
735790008,256,619,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,343947358,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1098.995644,435.6455037,389.2546742,198.3254357,0.05627372,NA
5813080343,236,573,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL02,314589777,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,992.2562214,415.371057,288.8843635,219.7986153,0.050797488,NA
363030024,198,548,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL01,261402721,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,886.4431724,269.3137001,286.0740199,278.5493416,0.070911217,NA
5813021465,192,557,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL02,276718842,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,853.7589629,277.4211598,265.7793023,254.1814329,0.053527381,NA
909372586,191,528,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,256221058,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,854.1496784,361.6418662,254.8083019,184.1366062,0.040578198,NA
5812982466,248,561,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,295509908,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,982.7077456,423.1851796,289.2160398,212.5306004,0.052971206,NA
785525736,191,520,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL03,162480648,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,763.3636264,127.2168522,451.1441715,19.05329209,0.000878419,NA
908685859,162,520,Traced,Roughly traced,FALSE,KCab-c,KCab-sc,PDL04,246797299,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,808.8225017,345.5471989,241.3861602,167.1472179,0.042174857,NA
5812980426,211,621,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,295823846,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1029.476155,389.119269,323.6666213,248.6577101,0.005894592,NA
426464004,218,567,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL03,314250651,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,987.9817055,356.5587118,321.7501014,252.927997,0.038283131,NA
877987901,205,573,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL04,254386329,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,943.110496,360.9180803,315.461477,208.0196286,0.032874516,NA
5813019763,216,574,Traced,Roughly traced,FALSE,KCab-s,KCab-sc,PDL02,314509723,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,958.2064233,370.8379216,285.7350639,234.406988,0.050369831,NA
1109223365,192,584,Traced,Roughly traced,FALSE,KCab-a,KCab-sc,PDL03,175401426,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,856.1946381,304.7400717,372.4281626,171.0022652,0.040521121,NA
416189410,221,792,Traced,Roughly traced,FALSE,KCg,KCg,PDL03,331807383,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1143.905429,365.1731048,430.9265236,268.1685748,0.13795105,NA
5812995298,243,340,Traced,Roughly traced,FALSE,mPNX(AVM06)_R,olfactory multi lvPN mALT,A16,442320016,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1470.115444,382.8346193,780.615912,207.1642532,0.425815931,NA
417540543,133,268,Traced,Roughly traced,FALSE,PDL16x_pct(PDL16)_R,PDL16x_pct,pLH11,294992633,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1281.511063,797.1348702,316.7254959,58.95697678,0.004052903,NA
509968249,139,294,Traced,Roughly traced,FALSE,PDL14p_pct(PDL14)_R,PDL14p_pct,pLH6,411387744,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1485.355903,409.224638,879.0248878,86.83606592,0.138778289,NA
356818551,623,1111,Traced,Roughly traced,FALSE,LPN(PDL18)_R,LPN,pLH1,1888977729,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3534.995438,1075.244271,2189.441158,131.9805392,0.052458092,NA
386838513,231,362,Traced,Roughly traced,FALSE,PDL14c_pct(PDL14)_R,PDL14c_pct,pLH6,404062581,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1578.392821,646.433043,776.4749543,51.75279129,0.329722936,NA
417869138,124,232,Traced,Roughly traced,FALSE,PDL14p_pct(PDL14)_R,PDL14p_pct,pLH6,343143528,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1196.413099,417.8865737,555.1484561,125.4835494,0.246455731,NA
542695056,143,311,Traced,Roughly traced,FALSE,PVL03u_pct(PVL03)_R,PVL03u_pct,PLPF4,508307366,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1418.77082,418.4465507,781.633514,127.0349641,0.1373825,NA
386838814,171,566,Traced,Roughly traced,FALSE,PDL16z_pct(PDL16)_R,PDL16z_pct,pLH11,437958953,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1969.298977,603.8167457,1211.752241,58.62286672,0.324878513,NA
633101926,155,425,Traced,Roughly traced,FALSE,PDL16z_pct(PDL16)_R,PDL16z_pct,pLH11,386050265,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1730.688931,539.5684926,998.8573653,75.48696911,0.362456052,NA
449288517,202,1075,Traced,Roughly traced,FALSE,PDM24m_pct(PDM24)_R,PDM24m_pct,SIPT2,572718754,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2198.148485,903.6829221,1083.258802,99.74556149,0.18184389,NA
448942604,148,481,Traced,Roughly traced,FALSE,PDM07t_pct(PDM07)_R,PDM07t_pct,SIPT1,390111965,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1713.693791,1190.725879,351.4612073,111.5863901,0.000957015,NA
418224351,153,356,Traced,Roughly traced,FALSE,PDL14r_pct(PDL14)_R,PDL14r_pct,pLH6,408237932,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1356.670525,494.1613018,687.639499,92.48159302,0.339893836,NA
480581727,176,914,Traced,Roughly traced,FALSE,ADL07oc_pct(ADL07)_R,ADL07oc_pct,dlLHT,596903164,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2294.71643,483.91312,1490.324672,99.26773699,0.144635588,NA
387180418,274,396,Traced,Roughly traced,FALSE,PDL13i_pct(PDL13)_R,PDL13i_pct,pSLP2,533573764,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1697.038787,738.9121687,735.1329741,129.8275883,0.229409082,NA
420239937,181,193,Traced,Roughly traced,FALSE,PDL13k_pct(PDL13)_R,PDL13k_pct,pSLP2,401282013,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1390.198503,638.4702327,516.7926515,150.0587899,0.01096872,NA
387870860,1204,1726,Traced,Roughly traced,FALSE,PDL10y_pct(PDL10)_R,PDL10y_pct,pLH3,1625647089,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,6186.139838,2949.6944,3031.2342,45.9224585,0.038497408,0.024774229
574372960,126,139,Traced,Roughly traced,FALSE,PDL10e_pct(PDL10)_R,PDL10e_pct,pLH3,394603090,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1030.000225,312.4146307,486.5289084,81.32428751,0.428900295,NA
387507495,176,333,Traced,Roughly traced,FALSE,PDL14r_pct(PDL14)_R,PDL14r_pct,pLH6,365130866,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1166.753908,390.9454222,560.2004269,135.7853028,0.040167381,NA
387170738,154,275,Traced,Roughly traced,FALSE,PDL14e_pct(PDL14)_R,PDL14e_pct,pLH6,344521233,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1281.589811,418.9519667,685.377458,100.8798804,0.292423296,NA
387516191,131,382,Traced,Roughly traced,FALSE,PDL13c_pct(PDL13)_R,PDL13c_pct,pSLP2,345467147,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1511.93668,406.0209554,968.5516339,61.434503,0.075437975,5.28E-06
419639583,88,560,Traced,Roughly traced,FALSE,FQ12_b_C3_L,FQ12_b,PDM01,251153476,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1325.948552,416.0512956,694.159261,70.23271457,0.829578826,NA
5813020674,118,224,Traced,Roughly traced,FALSE,FQ12_b_C8_L,FQ12_b,PDM04,269910252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,904.1392173,366.826777,313.244297,97.47211107,0.637678574,NA
859339195,18,394,Traced,Roughly traced,FALSE,ADM09_pct(ADM09),NA,MBDL,1106017257,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2184.116876,286.5695319,1548.065587,131.3725406,0.279087756,NA
948704770,51,262,Traced,Roughly traced,FALSE,FQ12_a_C7_L,FQ12_a,PDM03,128470183,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,768.405701,122.5417523,364.1912567,157.6688101,0.441718624,5.94E-43
634879889,86,333,Traced,Roughly traced,FALSE,PDM12ok_pct(PDM12)_R,PDM12ok_pct,pSM2,457558602,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1542.474605,561.7535558,767.0962829,133.3630824,0.346389553,NA
420671166,41,119,Traced,Roughly traced,FALSE,PDM18b_b_pct(PDM18)_R,PDM18b_b_pct,SIPT5,173144015,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,753.5642904,310.5485697,329.0572982,48.01812152,0.374232165,NA
483004258,125,232,Traced,Roughly traced,FALSE,PDL08oa_pct(PDL08)_R,PDL08oa_pct,pLH2,264756105,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1340.330022,448.7442195,668.9831235,86.69456616,0.044977104,NA
541957126,127,213,Traced,Roughly traced,FALSE,PDL08oa_pct(PDL08)_R,PDL08oa_pct,pLH2,313602117,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1388.755152,531.1137465,686.5813347,55.07638302,0.06499901,NA
5813010133,151,469,Traced,Roughly traced,FALSE,PDL11og_pct(PDL11)_R,PDL11og_pct,pSLP1,432088796,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1557.798618,1093.307065,311.2705601,81.88879401,0.046856896,NA
390003153,293,1399,Traced,Traced,FALSE,PDM07oi_pct(PDM07)_R,PDM07oi_pct,SIPT1,686619009,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3064.95053,1816.501943,1057.612031,53.92331786,0.039952354,1.86E-12
450617762,389,900,Traced,Traced,FALSE,AVL12j_pct(AVL12)_R,AVL12j_pct,LEA5,916959024,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3111.806642,651.0166193,2362.55489,68.21008095,0.128421428,0.229611662
356809554,457,493,Traced,Roughly traced,FALSE,PDL16d_pct(PDL16)_R,PDL16d_pct,pLH11,922024052,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2401.145689,1076.69441,1034.485661,150.684795,0.345420105,1.59E-08
386829647,565,1421,Traced,Roughly traced,FALSE,NA,NA,NA,1092423196,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3511.112912,985.3639137,2115.6628,322.6248345,0.09298331,NA
512377806,36,870,Traced,Roughly traced,FALSE,PDM12ob_pct(PDM12)_R,PDM12ob_pct,pSM2,963134486,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2500.010681,1214.21426,1085.301317,75.26056374,0.024109036,NA
388854495,143,309,Traced,Roughly traced,FALSE,PDL08k_pct(PDL08)_R,PDL08k_pct,pLH2,268389783,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1511.919562,254.6856384,1050.583704,40.64471497,0.054425563,NA
454089465,205,889,Traced,Roughly traced,FALSE,FB06oe(PDM25)_R,FB6Y,pSM6,603424096,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2302.663846,1049.98544,995.8352636,104.3259044,0.152426127,NA
1374731590,54,159,Traced,Roughly traced,FALSE,FQ12_a_C9_L,FQ12_a,PDM04,113045260,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,660.7759539,219.9677258,232.53731,55.68468941,0.364580707,NA
516163285,89,275,Traced,Roughly traced,FALSE,PDM12b_b_pct(PDM12)_R,PDM12b_b_pct,pSM2,387960681,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1258.683756,437.5574092,593.5814798,126.2440887,0.379836411,6.53E-15
5813010148,324,985,Traced,Roughly traced,FALSE,FB01g(AVM08)_R,FB1F,aVT1,614598166,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2137.52083,792.5963383,1058.447159,63.01372894,0.357363003,6.33E-29
390223560,91,365,Traced,Roughly traced,FALSE,PDL13h_pct(PDL13)_R,PDL13h_pct,pSLP2,272736321,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1284.951763,431.2795208,732.5105334,31.51310536,0.424452383,NA
5813047683,2267,4976,Traced,Roughly traced,FALSE,PDL27e_pct(pSP8)(PDL27)_R,PDL27e_pct,pLH5,5858047867,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,9690.437777,3078.157798,6202.151099,138.4403346,0.191100729,NA
5813060766,105,256,Traced,Roughly traced,FALSE,PDL14m_a_pct(PDL14)_R,PDL14m_a_pct,pLH6,353539277,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1385.956833,355.1166624,853.686945,99.06894379,0.270141688,NA
391034580,286,624,Traced,Roughly traced,FALSE,PDM22q_pct(PDM22)_R,PDM22q_pct,iPB7,747059767,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2022.627822,530.5214893,1246.364157,101.9119599,0.548353917,NA
5813010722,153,233,Traced,Roughly traced,FALSE,(aDT6c)(MBDLaxon1),NA,NA,303489467,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,799.6313876,322.9428747,247.8180038,46.15000188,0.006092998,NA
388863775,203,200,Traced,Roughly traced,FALSE,PDL10e_pct(PDL10)_R,PDL10e_pct,pLH3,401834061,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1272.6922,523.593234,500.2240346,109.8728721,0.279060861,NA
418214549,228,837,Traced,Roughly traced,FALSE,ADL20k_pct(ADL20)_R,ADL20k_pct,LBDL13,677975755,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2215.806893,604.6337589,1394.865678,40.83355326,0.032202983,NA
388902666,146,481,Traced,Roughly traced,FALSE,PDL11n_pct(PDL11)_R,PDL11n_pct,pSLP1,390051113,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1645.198013,280.7754838,1254.324402,18.95490936,0.131192576,NA
390590450,469,1165,Traced,Roughly traced,FALSE,PDM24p_pct(PDM24)_R,PDM24p_pct,SIPT2,1095563759,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3286.702326,868.6085101,2243.044515,82.40413448,0.314410439,1.03E-23
513339951,122,203,Traced,Roughly traced,FALSE,ADL07x_f_pct(ADL07)_R,ADL07x_f_pct,dlLHT,383052789,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1270.131641,355.5936144,599.8777278,96.07136885,0.03080426,NA
358272988,203,892,Traced,Roughly traced,FALSE,PDL07p_pct(PDL07)_R,PDL07p_pct,dLH,695414714,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2316.537658,1302.717286,815.888707,41.81287336,0.208258494,NA
358290727,112,536,Traced,Roughly traced,FALSE,PDL18w_a_pct(PDL18)_R,PDL18w_a_pct,pLH1,459708344,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1721.488534,445.5757259,1081.271834,88.07817363,0.473442804,NA
946204816,281,717,Traced,Roughly traced,FALSE,AVL06w_a_pct(AVL06)_R,AVL06w_a_pct,AEF4,722584842,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2105.589995,586.9913998,1295.20208,135.6853955,0.14278425,NA
418861761,217,317,Traced,Roughly traced,FALSE,ADL10c_b_pct(ADL10)_R,ADL10c_b_pct,LBDL6,426591380,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1408.620151,589.4726599,570.9457872,78.24728044,0.393877043,NA
5813010435,145,529,Traced,Roughly traced,FALSE,PDM24_pct(PDM24)_R,PDM24_pct,SIPT2,682581020,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2021.414673,728.5327775,1007.7658,161.4142829,0.063795204,NA
389199936,512,958,Traced,Roughly traced,FALSE,PDL12i_pct(PDL12)_R,PDL12i_pct,plLHT,1423843974,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3292.339852,860.2959779,2188.497309,123.7759223,0.204789129,NA
389195896,538,966,Traced,Roughly traced,FALSE,PDL12i_pct(PDL12)_R,PDL12i_pct,plLHT,2461906995,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,4480.744211,1356.831147,2897.0105,112.2318763,0.183152179,NA
389316762,119,238,Traced,Roughly traced,FALSE,(aDT6c)(MBDLaxon1),NA,NA,194106405,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,863.0996984,377.2599622,266.7250068,81.40193219,0.006003399,NA
5812981753,115,303,Traced,Roughly traced,FALSE,PVL17m_pct(PVL17)_R,PVL17m_pct,PVF2,606244029,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1794.365133,274.5096243,1172.867617,143.5272252,0.541067079,NA
357250238,105,580,Traced,Roughly traced,FALSE,PDM11j_a_pct(PDM11)_R,PDM11j_a_pct,pSIPB1,312530775,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1982.516685,505.7016961,1327.980974,73.99399153,0.58368619,1.86E-07
5812980257,190,438,Traced,Roughly traced,FALSE,PDL07p_pct(PDL07)_R,PDL07p_pct,dLH,532455939,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1880.476406,790.1159634,800.7285138,134.6914591,0.002278795,NA
388638672,697,1770,Traced,Roughly traced,FALSE,AVL23h_pct(AVL23)_R,AVL23h_pct,AEF1,1869894505,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,4837.470556,1174.028082,3426.837617,53.22209355,0.059471368,NA
391052159,166,272,Traced,Roughly traced,FALSE,(MBDLaxon1),NA,NA,289647318,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,986.1833595,414.2328218,280.964066,101.6161497,0.000556181,NA
453868924,100,116,Traced,Roughly traced,FALSE,(aDT6c)(MBDLaxon1),NA,NA,202867572,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,552.9139362,146.0474446,178.2098026,55.65696724,0.003052366,NA
5813057153,352,1199,Traced,Roughly traced,FALSE,PDL06x_pct(PDL06)_R,PDL06x_pct,aSLPF1,1808095116,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3344.046967,990.8637279,2100.750871,98.4712963,0.440042037,NA
389325067,53,196,Traced,Roughly traced,FALSE,PDM10w_pct(PDM10)_R,PDM10w_pct,pSIPB2,125394219,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,537.662463,237.7988805,156.4502435,96.04917752,0.077874829,NA
480391822,506,967,Traced,Roughly traced,FALSE,PDM24n_pct(PDM24)_R,PDM24n_pct,SIPT2,1095570467,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2937.156286,1287.313446,1517.067865,52.66914959,0.132736087,NA
5813078074,10,1317,Traced,Roughly traced,FALSE,PVM08a_pct(PVM08)_R,PVM08a_pct,pCF5,3150987181,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,4311.756639,3123.105635,633.5296505,233.613919,0.099154943,NA
7112579848,87,249,Traced,Roughly traced,FALSE,ADL18r_pct(ADL18)_R,ADL18r_pct,dAOTU3,359246426,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1431.958238,319.8119222,913.5081622,109.2833502,0.096565924,NA
419234116,145,410,Traced,Roughly traced,FALSE,ADL10i_pct(ADL10)_R,ADL10i_pct,LBDL6,339716243,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1612.525539,299.9870464,1027.195494,82.57678367,0.106083176,NA
389661909,135,164,Traced,Roughly traced,FALSE,(MBDLaxon1),NA,NA,205474436,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,771.5567413,343.2926366,219.9090659,49.9441495,0.000276552,NA
358538040,164,460,Traced,Roughly traced,FALSE,PDL17u_pct(PDL17)_R,PDL17u_pct,PYF,273883453,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1551.731404,505.49288,894.2335429,101.4881285,0.100639303,NA
389541075,342,898,Traced,Roughly traced,FALSE,AVL06u_pct(AVL06)_R,AVL06u_pct,AEF4,792624954,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,2336.658917,635.5256259,1483.63519,116.7980524,0.445389805,NA
417908800,170,575,Traced,Roughly traced,FALSE,PDM06k_pct(PDM06)_R,PDM06k_pct,iPB3,501431662,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1400.112568,687.8235553,533.4431289,85.15878532,0.090552022,NA
1291370565,40,358,Traced,Roughly traced,FALSE,FQ12_b_C1_R,FQ12_b,PDM04,187938163,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,965.2674326,95.12582981,523.0436431,174.8003953,0.798227509,NA
483720758,455,1118,Traced,Roughly traced,FALSE,PDL18f_pct(PDL18)_R,PDL18f_pct,pLH1,1236260048,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3336.440129,747.426099,2310.081468,144.3638419,0.250248312,NA
389559112,114,253,Traced,Roughly traced,FALSE,ADL07x_b_pct(ADL07)_R,ADL07x_b_pct,dlLHT,343297658,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1528.666354,663.4768764,606.4643547,33.54385473,0.013112568,NA
449285328,138,251,Traced,Roughly traced,FALSE,PDM10ok_pct(PDM10)_R,PDM10ok_pct,pSIPB2,420616923,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1337.671132,349.0920334,802.021374,101.2383734,0.243023889,NA
